session_id,search_id,search_time,session_starting_time,booking_id
session_195,search_611,2020-10-02T10:21:09Z,2020-10-02T10:12:32Z,booking_178
session_195,search_434,2020-10-02T10:12:34Z,2020-10-02T10:12:32Z,
session_327,search_1052,2021-12-30T09:31:20Z,2021-12-30T09:31:10.515Z,booking_221
session_327,search_1052,2021-12-30T09:31:20Z,2021-12-30T09:31:10.515Z,booking_221
session_122,search_893,2021-12-31T09:23:44Z,2021-12-31T09:03:43Z,
session_122,search_307,2021-12-31T09:27:34Z,2021-12-31T09:03:43Z,booking_63
session_122,search_307,2021-12-31T09:27:34Z,2021-12-31T09:03:43Z,booking_63
session_122,search_307,2021-12-31T09:27:34Z,2021-12-31T09:03:43Z,
session_122,search_224,2021-12-31T09:03:44Z,2021-12-31T09:03:43Z,
session_122,search_518,2021-12-31T09:25:12Z,2021-12-31T09:03:43Z,
session_122,search_780,2021-12-31T09:04:13Z,2021-12-31T09:03:43Z,
session_68,search_1324,2019-01-03T17:30:24.570Z,2019-01-03T17:28:09.735Z,booking_36
session_68,search_1305,2019-01-03T17:29:04.755Z,2019-01-03T17:28:09.735Z,
session_68,search_1324,2019-01-03T17:30:24.570Z,2019-01-03T17:28:09.735Z,
session_68,search_1324,2019-01-03T17:30:24.570Z,2019-01-03T17:28:09.735Z,booking_36
session_68,search_1322,2019-01-03T17:28:41.001Z,2019-01-03T17:28:09.735Z,
session_84,search_779,2021-11-27T16:24:13Z,2021-11-27T16:24:06Z,booking_140
session_115,search_1163,2021-11-28T12:46:44Z,2021-11-28T12:46:42Z,booking_263
session_209,search_919,2020-11-13T18:34:41Z,2020-11-13T18:34:41Z,booking_138
session_319,search_266,2020-11-12T14:51:20Z,2020-11-12T14:35:13Z,
session_319,search_680,2020-11-12T14:56:19Z,2020-11-12T14:35:13Z,booking_66
session_319,search_431,2020-11-12T14:47:46Z,2020-11-12T14:35:13Z,
session_319,search_680,2020-11-12T14:56:19Z,2020-11-12T14:35:13Z,
session_319,search_323,2020-11-12T14:47:33Z,2020-11-12T14:35:13Z,
session_319,search_581,2020-11-12T14:35:16Z,2020-11-12T14:35:13Z,
session_147,search_759,2020-05-26T07:46:22Z,2020-05-26T07:45:34.328Z,
session_147,search_543,2020-05-26T07:52:56Z,2020-05-26T07:45:34.328Z,
session_147,search_706,2020-05-26T07:55:25Z,2020-05-26T07:45:34.328Z,
session_147,search_306,2020-05-26T07:53:56Z,2020-05-26T07:45:34.328Z,
session_147,search_293,2020-05-26T07:54:29Z,2020-05-26T07:45:34.328Z,
session_147,search_425,2020-05-26T07:46:53Z,2020-05-26T07:45:34.328Z,
session_147,search_197,2020-05-26T07:55:02Z,2020-05-26T07:45:34.328Z,
session_147,search_876,2020-05-26T07:51:08Z,2020-05-26T07:45:34.328Z,
session_188,search_360,2021-11-18T13:37:50Z,2021-11-18T13:10:20.513Z,booking_170
session_253,search_739,2022-05-25T11:48:26Z,2022-05-25T11:36:18Z,
session_253,search_322,2022-05-25T11:39:40Z,2022-05-25T11:36:18Z,
session_253,search_812,2022-05-25T11:36:52Z,2022-05-25T11:36:18Z,
session_253,search_395,2022-05-25T11:47:55Z,2022-05-25T11:36:18Z,
session_253,search_262,2022-05-25T11:43:50Z,2022-05-25T11:36:18Z,
session_253,search_821,2022-05-25T11:52:27Z,2022-05-25T11:36:18Z,booking_25
session_253,search_474,2022-05-25T11:50:28Z,2022-05-25T11:36:18Z,
session_253,search_268,2022-05-25T11:50:41Z,2022-05-25T11:36:18Z,
session_253,search_618,2022-05-25T11:50:03Z,2022-05-25T11:36:18Z,
session_253,search_223,2022-05-25T11:41:53Z,2022-05-25T11:36:18Z,
session_82,search_540,2022-04-18T15:17:15Z,2022-04-18T14:58:17Z,booking_175
session_168,search_1205,2022-04-18T17:24:13Z,2022-04-18T17:22:17Z,
session_82,search_540,2022-04-18T15:17:15Z,2022-04-18T14:58:17Z,
session_168,search_1205,2022-04-18T17:24:13Z,2022-04-18T17:22:17Z,booking_57
session_82,search_671,2022-04-18T15:05:06Z,2022-04-18T14:58:17Z,
session_147,search_484,2019-12-29T12:19:40.467Z,2019-12-29T12:18:52.838Z,
session_147,search_415,2019-12-29T12:25:24.351Z,2019-12-29T12:18:52.838Z,
session_147,search_912,2019-12-29T12:41:57.873Z,2019-12-29T12:18:52.838Z,booking_213
session_82,search_540,2022-04-18T15:17:15Z,2022-04-18T14:58:17Z,
session_31,search_1002,2019-12-26T00:50:12.307Z,2019-12-25T23:00:40.161Z,
session_31,search_1014,2019-12-25T23:17:01.059Z,2019-12-25T23:00:40.161Z,
session_31,search_1036,2019-12-25T23:47:38.488Z,2019-12-25T23:00:40.161Z,
session_31,search_1073,2019-12-25T23:41:29.987Z,2019-12-25T23:00:40.161Z,
session_31,search_969,2019-12-25T23:12:07.344Z,2019-12-25T23:00:40.161Z,
session_31,search_955,2019-12-25T23:12:24.229Z,2019-12-25T23:00:40.161Z,
session_31,search_1132,2019-12-25T23:47:15.959Z,2019-12-25T23:00:40.161Z,
session_31,search_1177,2019-12-26T00:14:39.632Z,2019-12-25T23:00:40.161Z,
session_31,search_1145,2019-12-25T23:38:52.999Z,2019-12-25T23:00:40.161Z,
session_31,search_1106,2019-12-25T23:25:55.989Z,2019-12-25T23:00:40.161Z,
session_31,search_1132,2019-12-25T23:47:15.959Z,2019-12-25T23:00:40.161Z,
session_31,search_989,2019-12-25T23:17:41.867Z,2019-12-25T23:00:40.161Z,
session_31,search_1057,2019-12-25T23:00:37.373Z,2019-12-25T23:00:40.161Z,
session_31,search_1099,2019-12-26T00:19:58.177Z,2019-12-25T23:00:40.161Z,
session_31,search_999,2019-12-25T23:34:56.570Z,2019-12-25T23:00:40.161Z,
session_31,search_1039,2019-12-25T23:54:21.762Z,2019-12-25T23:00:40.161Z,
session_31,search_969,2019-12-25T23:12:07.344Z,2019-12-25T23:00:40.161Z,
session_31,search_1142,2019-12-26T00:50:33.390Z,2019-12-25T23:00:40.161Z,
session_31,search_1203,2019-12-25T23:27:07.172Z,2019-12-25T23:00:40.161Z,
session_31,search_1055,2019-12-25T23:40:22.420Z,2019-12-25T23:00:40.161Z,
session_31,search_1178,2019-12-26T00:23:11.305Z,2019-12-25T23:00:40.161Z,
session_31,search_1157,2019-12-26T00:19:40.583Z,2019-12-25T23:00:40.161Z,
session_31,search_1115,2019-12-25T23:26:12.587Z,2019-12-25T23:00:40.161Z,
session_31,search_1225,2019-12-26T00:21:04.686Z,2019-12-25T23:00:40.161Z,
session_31,search_1127,2019-12-26T00:35:07.679Z,2019-12-25T23:00:40.161Z,
session_31,search_1241,2019-12-25T23:31:54.080Z,2019-12-25T23:00:40.161Z,
session_31,search_958,2019-12-26T00:52:16.436Z,2019-12-25T23:00:40.161Z,booking_91
session_237,search_28,2018-12-25T13:54:09.646Z,2018-12-25T13:33:59.287Z,
session_237,search_1259,2018-12-25T14:21:52.693Z,2018-12-25T13:33:59.287Z,
session_237,search_136,2018-12-25T13:49:54.647Z,2018-12-25T13:33:59.287Z,
session_237,search_1301,2018-12-25T13:35:31.828Z,2018-12-25T13:33:59.287Z,
session_237,search_63,2018-12-25T14:28:05.491Z,2018-12-25T13:33:59.287Z,
session_237,search_24,2018-12-25T13:52:31.812Z,2018-12-25T13:33:59.287Z,
session_237,search_1293,2018-12-25T13:38:36.315Z,2018-12-25T13:33:59.287Z,booking_307
session_237,search_21,2018-12-25T13:51:51.209Z,2018-12-25T13:33:59.287Z,
session_237,search_127,2018-12-25T13:50:09.742Z,2018-12-25T13:33:59.287Z,
session_237,search_1298,2018-12-25T13:50:09.038Z,2018-12-25T13:33:59.287Z,
session_237,search_73,2018-12-25T14:27:39.690Z,2018-12-25T13:33:59.287Z,
session_237,search_1293,2018-12-25T13:38:36.315Z,2018-12-25T13:33:59.287Z,booking_307
session_237,search_1318,2018-12-25T13:52:17.251Z,2018-12-25T13:33:59.287Z,
session_237,search_5,2018-12-25T13:53:00.686Z,2018-12-25T13:33:59.287Z,
session_237,search_1273,2018-12-25T13:37:33.944Z,2018-12-25T13:33:59.287Z,
session_237,search_1350,2018-12-25T13:34:54.367Z,2018-12-25T13:33:59.287Z,
session_237,search_1343,2018-12-25T13:53:29.949Z,2018-12-25T13:33:59.287Z,
session_237,search_1269,2018-12-25T13:52:17.122Z,2018-12-25T13:33:59.287Z,
session_238,search_1144,2022-05-22T09:40:36Z,2022-05-22T09:03:56Z,
session_238,search_991,2022-05-22T09:05:55Z,2022-05-22T09:03:56Z,booking_61
session_114,search_1327,2018-10-09T17:54:44.900Z,2018-10-09T17:26:41.318Z,booking_315
session_114,search_1353,2018-10-09T17:51:15.268Z,2018-10-09T17:26:41.318Z,
session_297,search_137,2018-10-09T20:42:03.446Z,2018-10-09T20:29:21.045Z,
session_297,search_1352,2018-10-09T20:30:16.359Z,2018-10-09T20:29:21.045Z,booking_84
session_214,search_80,2018-11-16T17:49:16.337Z,2018-11-16T17:35:28Z,
session_81,search_1271,2018-11-16T18:41:38.707Z,2018-11-16T18:38:26.857Z,booking_201
session_214,search_182,2018-11-16T18:50:01.569Z,2018-11-16T17:35:28Z,booking_73
session_214,search_163,2018-11-16T18:37:07.309Z,2018-11-16T17:35:28Z,
session_214,search_61,2018-11-16T17:36:08.382Z,2018-11-16T17:35:28Z,
session_288,search_1095,2022-03-09T22:19:49Z,2022-03-09T22:07:08Z,
session_214,search_106,2018-11-16T18:03:30.543Z,2018-11-16T17:35:28Z,
session_81,search_16,2018-11-16T18:41:38.673Z,2018-11-16T18:38:26.857Z,
session_214,search_106,2018-11-16T18:03:30.543Z,2018-11-16T17:35:28Z,
session_81,search_175,2018-11-16T18:41:38.492Z,2018-11-16T18:38:26.857Z,
session_288,search_1196,2022-03-09T22:20:48Z,2022-03-09T22:07:08Z,booking_10
session_271,search_565,2021-01-14T19:27:36Z,2021-01-14T19:27:26.660Z,booking_329
session_271,search_744,2021-01-14T19:53:24Z,2021-01-14T19:27:26.660Z,
session_271,search_325,2021-01-14T19:38:02Z,2021-01-14T19:27:26.660Z,
session_288,search_1041,2022-03-09T22:07:12Z,2022-03-09T22:07:08Z,
session_288,search_1215,2022-03-09T22:18:16Z,2022-03-09T22:07:08Z,
session_83,search_157,2018-10-06T14:04:47.364Z,2018-10-06T14:04:24.203Z,
session_314,search_1264,2018-10-06T01:59:09.647Z,2018-10-06T01:53:04Z,
session_158,search_1300,2018-10-06T12:34:20.269Z,2018-10-06T12:27:45.689Z,
session_158,search_83,2018-10-06T12:34:45.116Z,2018-10-06T12:27:45.689Z,
session_158,search_1256,2018-10-06T12:31:18.537Z,2018-10-06T12:27:45.689Z,
session_158,search_149,2018-10-06T12:33:56.839Z,2018-10-06T12:27:45.689Z,
session_83,search_157,2018-10-06T14:04:47.364Z,2018-10-06T14:04:24.203Z,booking_310
session_158,search_1303,2018-10-06T12:36:30.871Z,2018-10-06T12:27:45.689Z,
session_314,search_1320,2018-10-06T01:57:57.842Z,2018-10-06T01:53:04Z,
session_18,search_1326,2018-11-17T15:49:07.561Z,2018-11-17T15:48:39Z,booking_294
session_314,search_1279,2018-10-06T02:00:46.388Z,2018-10-06T01:53:04Z,booking_293
session_158,search_1329,2018-10-06T12:28:02.687Z,2018-10-06T12:27:45.689Z,booking_111
session_158,search_184,2018-10-06T12:35:04.485Z,2018-10-06T12:27:45.689Z,
session_260,search_600,2019-10-06T09:53:34.674Z,2019-10-06T09:34:19Z,booking_16
session_260,search_410,2019-10-06T09:38:34.115Z,2019-10-06T09:34:19Z,
session_260,search_526,2019-10-06T09:34:44.341Z,2019-10-06T09:34:19Z,
session_260,search_735,2019-10-06T09:35:23.781Z,2019-10-06T09:34:19Z,
session_260,search_702,2019-10-06T09:40:31.693Z,2019-10-06T09:34:19Z,
session_260,search_931,2019-10-06T09:37:40.488Z,2019-10-06T09:34:19Z,
session_260,search_346,2019-10-06T09:36:18.894Z,2019-10-06T09:34:19Z,
session_260,search_335,2019-10-06T09:45:06.378Z,2019-10-06T09:34:19Z,
session_63,search_1151,2019-11-12T22:41:31.038Z,2019-11-12T22:22:09.835Z,booking_183
session_63,search_1216,2019-11-12T22:22:57.246Z,2019-11-12T22:22:09.835Z,
session_63,search_1244,2019-11-12T22:23:55.591Z,2019-11-12T22:22:09.835Z,
session_144,search_1310,2018-12-20T11:37:16.599Z,2018-12-20T11:37:12.499Z,booking_46
session_277,search_464,2021-02-23T19:30:18Z,2021-02-23T19:29:53.386Z,booking_153
session_6,search_305,2019-10-07T15:43:14.169Z,2019-10-07T15:24:45.372Z,booking_137
session_39,search_88,2018-12-21T20:49:57.800Z,2018-12-21T20:29:31Z,
session_39,search_131,2018-12-21T20:44:12.462Z,2018-12-21T20:29:31Z,booking_338
session_39,search_122,2018-12-21T20:29:40.823Z,2018-12-21T20:29:31Z,
session_74,search_265,2021-03-30T17:36:24Z,2021-03-30T17:35:51.406Z,booking_127
session_213,search_244,2021-06-14T18:27:01Z,2021-06-14T18:25:34.653Z,booking_210
session_289,search_504,2019-12-20T13:30:07.587Z,2019-12-20T13:29:40Z,
session_104,search_1257,2018-10-08T16:44:37.158Z,2018-10-08T16:43:32.997Z,booking_94
session_296,search_1219,2019-12-20T15:53:24.883Z,2019-12-20T15:52:51Z,booking_236
session_104,search_1257,2018-10-08T16:44:37.158Z,2018-10-08T16:43:32.997Z,
session_72,search_1214,2019-12-20T02:35:49.115Z,2019-12-20T02:35:22Z,booking_179
session_289,search_920,2019-12-20T13:32:53.573Z,2019-12-20T13:29:40Z,booking_288
session_123,search_1009,2022-03-04T10:59:30Z,2022-03-04T10:58:51Z,booking_149
session_104,search_1257,2018-10-08T16:44:37.158Z,2018-10-08T16:43:32.997Z,
session_290,search_134,2018-10-04T15:17:22.191Z,2018-10-04T14:04:19.974Z,
session_290,search_0,2018-10-04T15:17:39.490Z,2018-10-04T14:04:19.974Z,
session_290,search_65,2018-10-04T15:30:22.993Z,2018-10-04T14:04:19.974Z,
session_290,search_86,2018-10-04T15:31:29.732Z,2018-10-04T14:04:19.974Z,
session_290,search_1260,2018-10-04T15:47:16.250Z,2018-10-04T14:04:19.974Z,
session_290,search_1285,2018-10-04T15:33:15.956Z,2018-10-04T14:04:19.974Z,
session_290,search_12,2018-10-04T15:20:42.040Z,2018-10-04T14:04:19.974Z,
session_290,search_1321,2018-10-04T15:16:46.194Z,2018-10-04T14:04:19.974Z,
session_290,search_1296,2018-10-04T15:20:29.567Z,2018-10-04T14:04:19.974Z,
session_290,search_168,2018-10-04T14:06:42.931Z,2018-10-04T14:04:19.974Z,
session_233,search_1349,2018-10-04T07:02:59.415Z,2018-10-04T06:53:27.967Z,
session_290,search_1,2018-10-04T14:26:19.811Z,2018-10-04T14:04:19.974Z,
session_252,search_864,2020-12-03T10:14:42Z,2020-12-03T10:14:07Z,booking_53
session_290,search_150,2018-10-04T15:15:50.105Z,2018-10-04T14:04:19.974Z,
session_290,search_1,2018-10-04T14:26:19.811Z,2018-10-04T14:04:19.974Z,
session_233,search_1258,2018-10-04T06:53:29.723Z,2018-10-04T06:53:27.967Z,booking_134
session_290,search_47,2018-10-04T15:32:20.445Z,2018-10-04T14:04:19.974Z,
session_290,search_33,2018-10-04T15:06:16.360Z,2018-10-04T14:04:19.974Z,booking_104
session_290,search_15,2018-10-04T15:02:45.034Z,2018-10-04T14:04:19.974Z,
session_290,search_113,2018-10-04T15:36:14.535Z,2018-10-04T14:04:19.974Z,
session_290,search_119,2018-10-04T15:17:48.831Z,2018-10-04T14:04:19.974Z,
session_290,search_1337,2018-10-04T15:17:17.991Z,2018-10-04T14:04:19.974Z,
session_290,search_1275,2018-10-04T15:36:54.447Z,2018-10-04T14:04:19.974Z,
session_290,search_1,2018-10-04T14:26:19.811Z,2018-10-04T14:04:19.974Z,
session_290,search_180,2018-10-04T15:16:06.699Z,2018-10-04T14:04:19.974Z,
session_290,search_183,2018-10-04T15:32:42.635Z,2018-10-04T14:04:19.974Z,
session_290,search_171,2018-10-04T15:17:04.576Z,2018-10-04T14:04:19.974Z,
session_290,search_1356,2018-10-04T15:36:39.787Z,2018-10-04T14:04:19.974Z,
session_290,search_172,2018-10-04T14:04:45.180Z,2018-10-04T14:04:19.974Z,
session_290,search_1288,2018-10-04T14:06:21.034Z,2018-10-04T14:04:19.974Z,
session_290,search_1280,2018-10-04T15:11:49.347Z,2018-10-04T14:04:19.974Z,booking_59
session_177,search_1359,2018-11-11T17:49:19Z,2018-11-11T17:49:11.396Z,
session_92,search_208,2019-10-03T09:05:13.807Z,2019-10-03T09:04:57.605Z,booking_298
session_79,search_281,2021-03-31T14:31:08Z,2021-03-31T14:21:33Z,
session_79,search_659,2021-03-31T14:21:46Z,2021-03-31T14:21:33Z,
session_79,search_398,2021-03-31T14:52:51Z,2021-03-31T14:21:33Z,
session_79,search_466,2021-03-31T14:28:49Z,2021-03-31T14:21:33Z,
session_79,search_867,2021-03-31T14:31:38Z,2021-03-31T14:21:33Z,
session_79,search_336,2021-03-31T14:53:14Z,2021-03-31T14:21:33Z,booking_85
session_79,search_217,2021-03-31T14:24:02Z,2021-03-31T14:21:33Z,
session_79,search_665,2021-03-31T15:09:39Z,2021-03-31T14:21:33Z,
session_301,search_682,2021-02-25T05:28:39Z,2021-02-25T05:28:10Z,
session_301,search_271,2021-02-25T05:28:13Z,2021-02-25T05:28:10Z,
session_301,search_577,2021-02-25T05:29:00Z,2021-02-25T05:28:10Z,
session_301,search_300,2021-02-25T05:29:26Z,2021-02-25T05:28:10Z,
session_301,search_456,2021-02-25T05:35:12Z,2021-02-25T05:28:10Z,booking_123
session_301,search_226,2021-02-25T05:30:48Z,2021-02-25T05:28:10Z,
session_301,search_226,2021-02-25T05:30:48Z,2021-02-25T05:28:10Z,
session_301,search_226,2021-02-25T05:30:48Z,2021-02-25T05:28:10Z,
session_301,search_226,2021-02-25T05:30:48Z,2021-02-25T05:28:10Z,
session_301,search_274,2021-02-25T05:57:35Z,2021-02-25T05:28:10Z,
session_301,search_832,2021-02-25T05:58:19Z,2021-02-25T05:28:10Z,
session_139,search_78,2018-11-12T13:54:32.327Z,2018-11-12T13:54:19.497Z,booking_254
session_41,search_1032,2019-10-04T13:33:00.140Z,2019-10-04T13:31:19.681Z,
session_41,search_1011,2019-10-04T13:31:42.275Z,2019-10-04T13:31:19.681Z,
session_41,search_1004,2019-10-04T14:10:40.050Z,2019-10-04T13:31:19.681Z,
session_41,search_1034,2019-10-04T13:41:55.885Z,2019-10-04T13:31:19.681Z,
session_41,search_1094,2019-10-04T13:41:14.326Z,2019-10-04T13:31:19.681Z,
session_41,search_1209,2019-10-04T13:41:46.569Z,2019-10-04T13:31:19.681Z,
session_41,search_981,2019-10-04T13:42:23.387Z,2019-10-04T13:31:19.681Z,booking_159
session_124,search_1286,2018-10-02T09:50:04.781Z,2018-10-02T09:39:32.056Z,
session_124,search_82,2018-10-02T09:46:31.661Z,2018-10-02T09:39:32.056Z,
session_124,search_1252,2018-10-02T09:59:30.185Z,2018-10-02T09:39:32.056Z,
session_124,search_169,2018-10-02T09:59:56.701Z,2018-10-02T09:39:32.056Z,
session_124,search_37,2018-10-02T09:45:51.409Z,2018-10-02T09:39:32.056Z,
session_124,search_169,2018-10-02T09:59:56.701Z,2018-10-02T09:39:32.056Z,
session_124,search_142,2018-10-02T09:49:41.400Z,2018-10-02T09:39:32.056Z,
session_124,search_1342,2018-10-02T10:08:25.251Z,2018-10-02T09:39:32.056Z,
session_124,search_77,2018-10-02T09:44:25.289Z,2018-10-02T09:39:32.056Z,
session_124,search_169,2018-10-02T09:59:56.701Z,2018-10-02T09:39:32.056Z,
session_124,search_72,2018-10-02T09:46:14.716Z,2018-10-02T09:39:32.056Z,
session_124,search_169,2018-10-02T09:59:56.701Z,2018-10-02T09:39:32.056Z,
session_124,search_169,2018-10-02T09:59:56.701Z,2018-10-02T09:39:32.056Z,
session_124,search_178,2018-10-02T09:59:19.520Z,2018-10-02T09:39:32.056Z,
session_124,search_59,2018-10-02T09:45:00.269Z,2018-10-02T09:39:32.056Z,
session_199,search_801,2021-07-24T18:27:15Z,2021-07-24T18:13:26Z,booking_177
session_199,search_831,2021-07-24T18:23:14Z,2021-07-24T18:13:26Z,
session_199,search_771,2021-07-24T18:25:18Z,2021-07-24T18:13:26Z,
session_199,search_696,2021-07-24T18:26:27Z,2021-07-24T18:13:26Z,
session_199,search_507,2021-07-24T18:26:07Z,2021-07-24T18:13:26Z,
session_124,search_1302,2018-10-02T09:49:12.420Z,2018-10-02T09:39:32.056Z,
session_124,search_27,2018-10-02T09:39:42.188Z,2018-10-02T09:39:32.056Z,booking_21
session_124,search_27,2018-10-02T09:39:42.188Z,2018-10-02T09:39:32.056Z,booking_21
session_199,search_304,2021-07-24T18:13:46Z,2021-07-24T18:13:26Z,
session_199,search_252,2021-07-24T18:25:49Z,2021-07-24T18:13:26Z,
session_199,search_638,2021-07-24T18:41:43Z,2021-07-24T18:13:26Z,
session_199,search_562,2021-07-24T18:26:55Z,2021-07-24T18:13:26Z,
session_199,search_827,2021-07-24T18:26:36Z,2021-07-24T18:13:26Z,
session_199,search_448,2021-07-24T18:45:56Z,2021-07-24T18:13:26Z,
session_103,search_251,2019-12-23T15:27:59.810Z,2019-12-23T15:27:47.950Z,booking_144
session_199,search_831,2021-07-24T18:23:14Z,2021-07-24T18:13:26Z,
session_199,search_508,2021-07-24T18:26:19Z,2021-07-24T18:13:26Z,
session_199,search_937,2021-07-24T18:27:05Z,2021-07-24T18:13:26Z,
session_199,search_253,2021-07-24T18:25:28Z,2021-07-24T18:13:26Z,
session_199,search_264,2021-07-24T18:45:34Z,2021-07-24T18:13:26Z,
session_103,search_679,2019-12-23T15:27:45.308Z,2019-12-23T15:27:47.950Z,
session_70,search_957,2019-12-23T08:29:25.975Z,2019-12-23T08:09:15Z,
session_227,search_788,2021-02-27T19:13:21Z,2021-02-27T19:12:52.453Z,booking_133
session_70,search_1237,2019-12-23T08:09:18.787Z,2019-12-23T08:09:15Z,
session_70,search_956,2019-12-23T08:14:28.478Z,2019-12-23T08:09:15Z,booking_124
session_13,search_585,2019-10-08T08:34:35.488Z,2019-10-08T08:34:34Z,booking_330
session_325,search_997,2019-12-21T15:13:15.583Z,2019-12-21T15:13:12Z,booking_281
session_329,search_895,2019-11-14T21:47:12.904Z,2019-11-14T21:15:09.963Z,
session_329,search_620,2019-11-14T21:49:00.871Z,2019-11-14T21:15:09.963Z,
session_329,search_773,2019-11-14T21:18:04.055Z,2019-11-14T21:15:09.963Z,
session_329,search_210,2019-11-14T21:48:23.173Z,2019-11-14T21:15:09.963Z,
session_329,search_461,2019-11-14T21:41:29.226Z,2019-11-14T21:15:09.963Z,
session_329,search_810,2019-11-14T21:50:05.008Z,2019-11-14T21:15:09.963Z,
session_329,search_797,2019-11-14T21:46:49.419Z,2019-11-14T21:15:09.963Z,
session_329,search_209,2019-11-14T22:21:43.197Z,2019-11-14T21:15:09.963Z,booking_55
session_329,search_914,2019-11-14T21:15:28.527Z,2019-11-14T21:15:09.963Z,
session_108,search_1239,2019-11-16T18:51:19.731Z,2019-11-16T18:51:17Z,booking_6
session_329,search_911,2019-11-14T21:33:21.007Z,2019-11-14T21:15:09.963Z,
session_329,search_355,2019-11-14T21:52:49.028Z,2019-11-14T21:15:09.963Z,
session_329,search_639,2019-11-14T21:16:41.725Z,2019-11-14T21:15:09.963Z,
session_325,search_997,2019-12-21T15:13:15.583Z,2019-12-21T15:13:12Z,booking_281
session_329,search_746,2019-11-14T22:25:08.675Z,2019-11-14T21:15:09.963Z,
session_329,search_752,2019-11-14T21:44:39.286Z,2019-11-14T21:15:09.963Z,
session_329,search_355,2019-11-14T21:52:49.028Z,2019-11-14T21:15:09.963Z,
session_329,search_355,2019-11-14T21:52:49.028Z,2019-11-14T21:15:09.963Z,
session_329,search_676,2019-11-14T22:07:49.298Z,2019-11-14T21:15:09.963Z,
session_329,search_189,2019-11-14T22:18:25.404Z,2019-11-14T21:15:09.963Z,
session_329,search_934,2019-11-14T22:08:35.549Z,2019-11-14T21:15:09.963Z,
session_142,search_653,2019-12-22T08:53:49.757Z,2019-12-22T08:34:33Z,
session_142,search_328,2019-12-22T08:34:35.986Z,2019-12-22T08:34:33Z,booking_88
session_137,search_667,2020-02-03T15:07:38.755Z,2020-02-03T14:33:31.992Z,
session_169,search_968,2020-02-03T12:35:39.394Z,2020-02-03T12:32:25Z,
session_137,search_544,2020-02-03T15:08:11.648Z,2020-02-03T14:33:31.992Z,
session_137,search_715,2020-02-03T14:34:04.484Z,2020-02-03T14:33:31.992Z,booking_30
session_169,search_1058,2020-02-03T12:32:34.742Z,2020-02-03T12:32:25Z,
session_193,search_1117,2020-02-03T13:43:25.182Z,2020-02-03T13:43:16.627Z,booking_151
session_137,search_715,2020-02-03T14:34:04.484Z,2020-02-03T14:33:31.992Z,booking_30
session_137,search_289,2020-02-03T15:04:33.032Z,2020-02-03T14:33:31.992Z,
session_169,search_1122,2020-02-03T12:32:26.548Z,2020-02-03T12:32:25Z,
session_193,search_1229,2020-02-03T13:54:47.278Z,2020-02-03T13:43:16.627Z,
session_169,search_1081,2020-02-03T12:38:45.527Z,2020-02-03T12:32:25Z,booking_209
session_137,search_718,2020-02-03T14:58:56.999Z,2020-02-03T14:33:31.992Z,
session_133,search_379,2021-08-22T17:48:49Z,2021-08-22T17:41:40.892Z,
session_133,search_288,2021-08-22T17:41:48Z,2021-08-22T17:41:40.892Z,
session_133,search_575,2021-08-22T17:47:46Z,2021-08-22T17:41:40.892Z,
session_133,search_235,2021-08-22T17:43:20Z,2021-08-22T17:41:40.892Z,
session_133,search_855,2021-08-22T17:41:49Z,2021-08-22T17:41:40.892Z,
session_133,search_505,2021-08-22T17:49:35Z,2021-08-22T17:41:40.892Z,booking_164
session_133,search_898,2021-08-22T17:41:49Z,2021-08-22T17:41:40.892Z,
session_133,search_273,2021-08-22T17:49:17Z,2021-08-22T17:41:40.892Z,
session_133,search_510,2021-08-22T17:48:15Z,2021-08-22T17:41:40.892Z,
session_99,search_650,2019-07-29T11:52:03.438Z,2019-07-29T11:06:26Z,
session_254,search_1183,2019-07-29T20:24:27.608Z,2019-07-29T20:22:52.349Z,
session_99,search_716,2019-07-29T11:33:30.677Z,2019-07-29T11:06:26Z,
session_254,search_1138,2019-07-29T20:26:56.500Z,2019-07-29T20:22:52.349Z,
session_99,search_723,2019-07-29T11:55:23.704Z,2019-07-29T11:06:26Z,
session_99,search_684,2019-07-29T11:44:54.457Z,2019-07-29T11:06:26Z,
session_99,search_402,2019-07-29T11:51:38.286Z,2019-07-29T11:06:26Z,
session_99,search_736,2019-07-29T11:52:13.152Z,2019-07-29T11:06:26Z,
session_99,search_850,2019-07-29T11:06:52.475Z,2019-07-29T11:06:26Z,booking_229
session_254,search_1082,2019-07-29T20:23:49.215Z,2019-07-29T20:22:52.349Z,
session_254,search_1071,2019-07-29T20:26:57.659Z,2019-07-29T20:22:52.349Z,booking_216
session_66,search_1125,2019-10-10T19:46:16.950Z,2019-10-10T19:45:33.134Z,booking_141
session_185,search_1048,2020-02-07T10:50:27.957Z,2020-02-07T10:50:05.720Z,booking_272
session_310,search_953,2020-02-07T17:52:33.192Z,2020-02-07T17:51:47.673Z,booking_173
session_62,search_1087,2020-02-07T17:26:38.709Z,2020-02-07T17:24:48.923Z,
session_38,search_964,2020-02-07T10:24:22.073Z,2020-02-07T10:24:24.094Z,booking_196
session_38,search_1042,2020-02-07T10:28:27.263Z,2020-02-07T10:24:24.094Z,
session_38,search_964,2020-02-07T10:24:22.073Z,2020-02-07T10:24:24.094Z,booking_196
session_62,search_1007,2020-02-07T17:25:52.785Z,2020-02-07T17:24:48.923Z,
session_62,search_1242,2020-02-07T17:24:48.479Z,2020-02-07T17:24:48.923Z,
